ZCTA5,StateNb,CountyNb,Population
78070,48,031,670.0
78070,48,091,19885.0
78070,48,259,63.0
78071,48,297,4117.0
78071,48,311,7.0
78072,48,311,420.0
78073,48,013,1511.0
78073,48,029,8039.0
78074,48,259,101.0
78075,48,297,93.0
78075,48,311,10.0
78076,48,505,13033.0
78101,48,029,4414.0
78101,48,493,4690.0
78102,48,025,27159.0
78102,48,297,130.0
78104,48,025,47.0
78107,48,175,309.0
78108,48,029,449.0
78108,48,091,1095.0
78108,48,187,42535.0
78109,48,029,52093.0
78111,48,255,10.0
78112,48,029,9527.0
78112,48,493,64.0
78113,48,013,245.0
78113,48,255,968.0
78113,48,493,1040.0
78114,48,013,207.0
78114,48,493,21971.0
78116,48,255,218.0
78117,48,255,649.0
78118,48,013,40.0
78118,48,255,4851.0
78118,48,297,8.0
78119,48,025,370.0
78119,48,255,6644.0
78119,48,297,34.0
78121,48,187,1312.0
78121,48,493,13894.0
78122,48,177,354.0
78123,48,187,2291.0
78124,48,029,447.0
78124,48,187,6413.0
78125,48,025,57.0
78130,48,091,57938.0
78130,48,187,30380.0
78130,48,209,31.0
78132,48,091,37279.0
78132,48,187,196.0
78133,48,091,20787.0
78140,48,177,3177.0
78140,48,187,131.0
78140,48,255,15.0
78140,48,493,284.0
78141,48,123,697.0
78141,48,255,29.0
78142,48,025,119.0
78143,48,493,77.0
78144,48,255,36.0
78145,48,025,83.0
78146,48,025,624.0
78147,48,493,1825.0
78148,48,029,21569.0
78150,48,029,9.0
78151,48,123,9.0
78151,48,255,1290.0
78152,48,029,3022.0
78154,48,029,13039.0
78154,48,091,635.0
78154,48,187,27859.0
78155,48,187,51772.0
78159,48,177,793.0
78160,48,493,4528.0
78161,48,493,699.0
78162,48,025,301.0
78163,48,091,13960.0
78164,48,123,3297.0
78164,48,175,167.0
78201,48,029,42005.0
78202,48,029,11422.0
78203,48,029,5872.0
78204,48,029,11298.0
78205,48,029,2339.0
78207,48,029,51705.0
78208,48,029,3874.0
78209,48,029,42456.0
78210,48,029,33010.0
78211,48,029,29976.0
78212,48,029,26738.0
78213,48,029,40589.0
78214,48,029,22664.0
78215,48,029,3644.0
78216,48,029,40172.0
78217,48,029,33562.0
78218,48,029,36137.0
78219,48,029,16509.0
78220,48,029,17749.0
78221,48,029,39779.0
78222,48,029,25028.0
78223,48,029,55182.0
78223,48,493,523.0
78224,48,029,21759.0
78225,48,029,12576.0
78226,48,029,7140.0
78227,48,029,46594.0
78228,48,029,56369.0
78229,48,029,33135.0
78230,48,029,42145.0
78231,48,029,8993.0
78232,48,029,35397.0
78233,48,029,49442.0
78234,48,029,7464.0
78235,48,029,2307.0
78236,48,029,9869.0
78237,48,029,36019.0
78238,48,029,26014.0
78239,48,029,31554.0
78240,48,029,56112.0
78242,48,029,33294.0
78243,48,029,235.0
78244,48,029,35801.0
78245,48,029,93031.0
78247,48,029,50876.0
78248,48,029,13825.0
78249,48,029,56996.0
78250,48,029,54933.0
78251,48,029,58836.0
78252,48,029,17156.0
78253,48,029,63115.0
78253,48,325,3474.0
78254,48,029,72791.0
78255,48,029,17775.0
78256,48,029,13643.0
78257,48,029,12173.0
78258,48,029,51073.0
78259,48,029,29842.0
78260,48,029,37037.0
78261,48,029,26971.0
78263,48,029,4995.0
78264,48,013,1303.0
78264,48,029,13402.0
78266,48,029,1540.0
78266,48,091,5994.0
78330,48,355,780.0
78332,48,131,112.0
78332,48,249,27040.0
78336,48,007,3135.0
78336,48,355,15.0
78336,48,409,8859.0
78338,48,261,50.0
78339,48,355,625.0
78340,48,391,341.0
78341,48,131,1420.0
78342,48,249,318.0
78343,48,355,4405.0
78344,48,479,278.0
78347,48,355,19.0
78349,48,131,325.0
78351,48,355,578.0
78352,48,409,254.0
78353,48,047,377.0
78355,48,047,6693.0
78355,48,249,273.0
78355,48,273,16.0
78357,48,131,2858.0
78358,48,007,1137.0
78359,48,409,1920.0
78360,48,247,22.0
78361,48,131,13.0
78361,48,247,4816.0
78361,48,505,13.0
78362,48,409,10238.0
78363,48,273,29391.0
78368,48,297,1067.0
78368,48,409,7659.0
78369,48,479,249.0
78370,48,409,4746.0
78371,48,479,281.0
78372,48,131,8.0
78372,48,249,5492.0
78372,48,297,50.0
78373,48,355,3134.0
78374,48,409,20281.0
78375,48,249,3109.0
78376,48,131,307.0
78377,48,391,3547.0
78379,48,273,1624.0
78380,48,249,77.0
78380,48,355,23309.0
78382,48,007,19432.0
78383,48,249,1711.0
78383,48,297,1486.0
78383,48,355,560.0
78384,48,131,4782.0
78384,48,249,871.0
78385,48,261,259.0
78387,48,025,491.0
78387,48,409,9445.0
78389,48,025,1535.0
78390,48,007,94.0
78390,48,409,5353.0
78391,48,025,261.0
78393,48,391,2137.0
78401,48,355,4701.0
78402,48,355,625.0
78404,48,355,15339.0
78405,48,355,14151.0
78406,48,355,1185.0
78407,48,355,1649.0
78408,48,355,11023.0
78409,48,355,2570.0
78410,48,355,29545.0
78411,48,355,26150.0
78412,48,355,38783.0
78413,48,355,37531.0
78414,48,355,46972.0
78415,48,355,38722.0
78416,48,355,14103.0
78417,48,355,4482.0
78418,48,273,6.0
78418,48,355,31781.0
78419,48,355,441.0
78501,48,215,60817.0
78503,48,215,23604.0
78504,48,215,56830.0
78516,48,215,34506.0
78520,48,061,64949.0
78521,48,061,88708.0
78526,48,061,55164.0
78535,48,061,679.0
78536,48,427,322.0
78537,48,215,51962.0
78538,48,215,12278.0
78539,48,215,37686.0
78540,48,215,11.0
78541,48,215,48513.0
78542,48,215,84678.0
78543,48,215,7535.0
78545,48,427,639.0
78545,48,505,123.0
78547,48,427,413.0
78548,48,427,1296.0
78549,48,215,872.0
78550,48,061,56038.0
78552,48,061,38474.0
78557,48,215,13986.0
78558,48,215,388.0
78559,48,061,12533.0
78560,48,215,4815.0
78561,48,489,768.0
78562,48,215,3081.0
78563,48,215,192.0
78563,48,427,9.0
78564,48,505,103.0
78565,48,215,319.0
78566,48,061,23704.0
78567,48,061,544.0
78569,48,061,89.0
78569,48,215,98.0
78569,48,489,3634.0
78570,48,215,32950.0
78572,48,215,78280.0
78573,48,215,42229.0
78574,48,215,63627.0
78575,48,061,5270.0
78576,48,215,13901.0
78577,48,215,79937.0
78578,48,061,10076.0
78579,48,215,2637.0
78580,48,261,29.0
78580,48,489,13179.0
78582,48,427,43253.0
78583,48,061,5869.0
78584,48,427,19373.0
78585,48,427,4.0
78586,48,061,50135.0
78588,48,427,168.0
78589,48,215,38987.0
78590,48,489,468.0
78591,48,427,341.0
78592,48,061,765.0
78593,48,061,5541.0
78594,48,489,1796.0
78595,48,215,6232.0
78595,48,427,72.0
78596,48,215,37329.0
78597,48,061,2479.0
78598,48,489,319.0
78599,48,215,32500.0
78602,48,021,33759.0
78605,48,053,6246.0
78606,48,031,5522.0
78606,48,091,212.0
78606,48,259,141.0
78607,48,299,180.0
78608,48,053,519.0
78609,48,299,1827.0
78610,48,055,325.0
78610,48,209,42229.0
78610,48,453,2580.0
78611,48,053,14680.0
78611,48,299,159.0
78612,48,021,15642.0
78612,48,453,623.0
78613,48,453,9622.0
78613,48,491,79657.0
78614,48,177,459.0
78615,48,453,895.0
78615,48,491,799.0
78616,48,021,3267.0
78616,48,055,8325.0
78616,48,453,13.0
78617,48,021,6289.0
78617,48,453,22543.0
78618,48,171,213.0
78618,48,319,43.0
78619,48,209,5819.0
78620,48,031,166.0
78620,48,209,17530.0
78620,48,453,2797.0
78621,48,021,19273.0
78621,48,287,612.0
78621,48,453,6611.0
78621,48,491,779.0
78622,48,055,340.0
78623,48,091,1628.0
78623,48,209,42.0
78624,48,171,22563.0
78624,48,259,517.0
78626,48,491,39935.0
78628,48,491,40378.0
78629,48,123,45.0
78629,48,177,12001.0
78631,48,171,2115.0
78631,48,265,210.0
78631,48,267,373.0
78632,48,055,420.0
78632,48,177,570.0
78633,48,491,27736.0
78634,48,453,582.0
78634,48,491,37369.0
78635,48,031,110.0
78636,48,031,3894.0
78638,48,177,12.0
78638,48,187,2369.0
78639,48,053,1012.0
78639,48,299,7353.0
78640,48,055,1340.0
78640,48,209,63128.0
78640,48,453,71.0
78641,48,453,16471.0
78641,48,491,66955.0
78642,48,053,539.0
78642,48,491,19846.0
78643,48,299,6453.0
78644,48,055,20813.0
78645,48,453,14051.0
78648,48,055,7552.0
78648,48,177,130.0
78648,48,187,485.0
78650,48,021,1628.0
78650,48,287,290.0
78652,48,209,1059.0
78652,48,453,4772.0
78653,48,021,104.0
78653,48,453,31063.0
78654,48,053,18961.0
78654,48,453,737.0
78655,48,055,2142.0
78655,48,187,768.0
78656,48,055,2501.0
78656,48,209,95.0
78657,48,053,2424.0
78657,48,299,4107.0
78658,48,177,69.0
78659,48,021,3501.0
78659,48,287,410.0
78660,48,453,110955.0
78661,48,055,304.0
78662,48,021,2526.0
78662,48,055,364.0
78663,48,031,701.0
78663,48,053,15.0
78663,48,209,40.0
78663,48,453,59.0
78664,48,453,7442.0
78664,48,491,52845.0
78665,48,491,61577.0
78666,48,055,1179.0
78666,48,091,147.0
78666,48,187,6089.0
78666,48,209,79169.0
78669,48,031,208.0
78669,48,053,2929.0
78669,48,453,9278.0
78670,48,187,106.0
78671,48,171,624.0
78672,48,299,984.0
78674,48,491,287.0
78675,48,171,178.0
78676,48,031,103.0
78676,48,091,66.0
78676,48,209,14544.0
78677,48,177,55.0
78681,48,491,57503.0
78701,48,453,11625.0
78702,48,453,25910.0
78703,48,453,22194.0
78704,48,453,49197.0
78705,48,453,36535.0
78712,48,453,351.0
78717,48,491,36987.0
78719,48,453,2004.0
78721,48,453,11316.0
78722,48,453,6618.0
78723,48,453,34522.0
78724,48,453,29680.0
78725,48,453,10301.0
78726,48,453,15618.0
78727,48,453,29901.0
78727,48,491,27.0
78728,48,453,22637.0
78728,48,491,2918.0
78729,48,453,2448.0
78729,48,491,29381.0
78730,48,453,9403.0
78731,48,453,27240.0
78732,48,453,19128.0
78733,48,453,9347.0
78734,48,453,22963.0
78735,48,453,20983.0
78736,48,209,45.0
78736,48,453,10120.0
78737,48,209,16559.0
78737,48,453,4437.0
78738,48,453,29529.0
78739,48,209,777.0
78739,48,453,21077.0
78741,48,453,49344.0
78742,48,453,964.0
78744,48,453,51048.0
78745,48,453,59843.0
78746,48,453,29106.0
78747,48,453,21891.0
78748,48,453,55226.0
78749,48,453,35239.0
78750,48,453,16016.0
78750,48,491,12332.0
78751,48,453,17071.0
78752,48,453,19289.0
78753,48,453,58761.0
78754,48,453,27020.0
78756,48,453,8426.0
78757,48,453,23847.0
78758,48,453,49831.0
78759,48,453,40995.0
78759,48,491,1338.0
78801,48,385,58.0
78801,48,463,20993.0
78802,48,463,0.0
78827,48,127,863.0
78828,48,137,115.0
78828,48,385,43.0
78829,48,507,858.0
78830,48,127,509.0
78832,48,271,3127.0
78833,48,137,52.0
78833,48,385,760.0
78833,48,463,5.0
78834,48,127,7039.0
78834,48,507,22.0
78836,48,127,85.0
78837,48,465,216.0
78838,48,463,264.0
78839,48,127,69.0
78839,48,507,7295.0
78840,48,465,47147.0
78841,48,465,1.0
78842,48,465,0.0
78843,48,465,168.0
78850,48,325,1075.0
78851,48,443,33.0
78852,48,323,56712.0
78860,48,323,237.0
78861,48,325,13298.0
78870,48,463,868.0
78871,48,465,23.0
78872,48,507,1491.0
78873,48,385,1559.0
78877,48,323,936.0
78879,48,385,257.0
78879,48,463,50.0
78880,48,137,1219.0
78880,48,385,35.0
78881,48,463,1853.0
78883,48,019,257.0
78884,48,019,422.0
78884,48,325,21.0
78884,48,463,506.0
78885,48,019,129.0
78886,48,325,463.0
78931,48,015,231.0
78932,48,149,517.0
78932,48,477,380.0
78933,48,015,775.0
78933,48,089,756.0
78934,48,089,6770.0
78935,48,089,922.0
78938,48,149,289.0
78940,48,015,151.0
78940,48,089,207.0
78940,48,149,1616.0
78941,48,021,120.0
78941,48,149,2784.0
78941,48,177,88.0
78941,48,285,14.0
78942,48,021,94.0
78942,48,149,165.0
78942,48,287,8714.0
78943,48,089,439.0
78944,48,015,532.0
78945,48,021,9.0
78945,48,149,10468.0
78945,48,287,6.0
78946,48,149,320.0
78946,48,287,590.0
78946,48,477,183.0
78947,48,287,4828.0
78948,48,287,912.0
78949,48,149,529.0
78950,48,015,1309.0
78950,48,089,789.0
78950,48,149,53.0
78951,48,089,78.0
78953,48,021,1105.0
78953,48,055,245.0
78954,48,015,86.0
78954,48,149,1058.0
78956,48,149,4689.0
78956,48,285,472.0
78957,48,021,9874.0
78957,48,149,340.0
78959,48,021,25.0
78959,48,055,33.0
78959,48,149,183.0
78959,48,177,1482.0
78962,48,089,4181.0
78962,48,149,436.0
78963,48,149,988.0
79001,48,117,15.0
79001,48,359,203.0
79002,48,179,26.0
79003,48,211,21.0
79003,48,483,145.0
79005,48,295,1580.0
79005,48,357,113.0
79007,48,233,13819.0
79008,48,233,0.0
79009,48,369,1931.0
79010,48,359,230.0
79010,48,375,276.0
79011,48,211,110.0
79011,48,483,143.0
79012,48,381,22.0
79013,48,341,2995.0
79014,48,211,3215.0
79014,48,295,61.0
79014,48,393,5.0
79015,48,381,21710.0
79016,48,381,668.0
79018,48,205,390.0
79018,48,341,79.0
79018,48,359,39.0
79019,48,011,1699.0
79019,48,381,14.0
79021,48,189,80.0
79022,48,111,6366.0
79022,48,205,4469.0
79024,48,295,388.0
79025,48,117,73.0
79027,48,069,4869.0
79027,48,279,30.0
79029,48,205,4.0
79029,48,341,16226.0
79031,48,069,9.0
79031,48,279,1179.0
79032,48,189,125.0
79033,48,357,97.0
79034,48,295,521.0
79035,48,117,72.0
79035,48,369,5194.0
79036,48,065,539.0
79036,48,233,3953.0
79036,48,341,149.0
79036,48,375,2.0
79039,48,011,6.0
79039,48,065,683.0
79039,48,129,4.0
79039,48,179,79.0
79040,48,195,1508.0
79040,48,421,177.0
79041,48,189,2869.0
79041,48,279,11.0
79042,48,011,38.0
79042,48,069,43.0
79042,48,381,445.0
79042,48,437,664.0
79043,48,069,1208.0
79043,48,189,13.0
79043,48,279,57.0
79044,48,205,517.0
79045,48,069,447.0
79045,48,117,18174.0
79046,48,211,36.0
79046,48,295,415.0
79051,48,111,22.0
79052,48,069,11.0
79052,48,189,63.0
79052,48,437,1028.0
79053,48,369,92.0
79054,48,179,505.0
79056,48,295,93.0
79057,48,087,14.0
79057,48,129,29.0
79057,48,179,862.0
79057,48,483,61.0
79058,48,341,15.0
79058,48,375,36.0
79059,48,179,52.0
79059,48,393,712.0
79061,48,179,18.0
79061,48,483,257.0
79062,48,195,168.0
79062,48,233,59.0
79063,48,069,667.0
79064,48,189,89.0
79064,48,279,2367.0
79065,48,179,19665.0
79065,48,393,85.0
79066,48,179,5.0
79068,48,065,3024.0
79068,48,375,30.0
79070,48,295,1.0
79070,48,357,9658.0
79070,48,393,12.0
79072,48,189,25590.0
79073,48,189,4.0
79078,48,233,333.0
79079,48,087,111.0
79079,48,483,2350.0
79080,48,065,408.0
79080,48,233,120.0
79081,48,195,3609.0
79081,48,233,48.0
79081,48,357,77.0
79081,48,393,8.0
79082,48,279,342.0
79083,48,233,2254.0
79083,48,341,67.0
79084,48,111,7.0
79084,48,421,2229.0
79085,48,069,34.0
79086,48,341,1794.0
79086,48,421,328.0
79087,48,111,720.0
79088,48,045,34.0
79088,48,069,37.0
79088,48,437,5260.0
79091,48,381,117.0
79092,48,117,65.0
79092,48,359,1056.0
79093,48,357,70.0
79094,48,011,25.0
79095,48,075,1.0
79095,48,087,2292.0
79096,48,483,2033.0
79097,48,065,1087.0
79097,48,179,6.0
79098,48,117,180.0
79098,48,359,221.0
79098,48,375,46.0
79098,48,381,79.0
79101,48,375,2307.0
79102,48,375,9252.0
79103,48,375,6369.0
79103,48,381,4163.0
79104,48,375,7166.0
79106,48,375,23817.0
79106,48,381,3875.0
79107,48,375,37480.0
79108,48,065,58.0
79108,48,375,12059.0
79109,48,375,6276.0
79109,48,381,36233.0
79110,48,381,18285.0
79111,48,375,1612.0
79118,48,011,2.0
79118,48,375,231.0
79118,48,381,27375.0
79119,48,381,21147.0
79121,48,375,159.0
79121,48,381,6442.0
79124,48,375,11407.0
79124,48,381,178.0
79201,48,075,6606.0
79201,48,101,52.0
79201,48,191,20.0
79201,48,345,24.0
79220,48,125,115.0
79223,48,101,17.0
79225,48,197,714.0
79225,48,487,60.0
79226,48,011,78.0
79226,48,045,26.0
79226,48,129,2753.0
79226,48,191,1.0
79227,48,155,1077.0
79227,48,275,66.0
79229,48,125,361.0
79230,48,075,18.0
79230,48,087,131.0
79231,48,153,40.0
79233,48,191,146.0
79234,48,153,9.0
79234,48,345,87.0
79235,48,107,25.0
79235,48,153,3265.0
79235,48,345,6.0
79236,48,125,0.0
79236,48,269,202.0
79237,48,129,405.0
79239,48,191,103.0
79240,48,129,62.0
79241,48,153,2002.0
79241,48,437,12.0
79243,48,107,10.0
79243,48,125,71.0
79244,48,345,649.0
79245,48,075,9.0
79245,48,087,29.0
79245,48,129,5.0
79245,48,191,2149.0
79247,48,487,54.0
79248,48,101,1296.0
79248,48,125,10.0
79248,48,155,8.0
79248,48,269,53.0
79250,48,107,26.0
79250,48,153,37.0
79250,48,189,1168.0
79250,48,303,50.0
79251,48,087,59.0
79252,48,101,12.0
79252,48,197,2835.0
79255,48,045,433.0
79255,48,153,29.0
79255,48,345,15.0
79256,48,125,11.0
79256,48,345,276.0
79257,48,045,941.0
79257,48,437,7.0
79258,48,153,20.0
79259,48,075,30.0
79259,48,191,18.0
79261,48,191,384.0
79311,48,189,2518.0
79311,48,303,961.0
79312,48,279,934.0
79313,48,219,1207.0
79313,48,279,127.0
79313,48,303,60.0
79314,48,079,61.0
79316,48,445,10619.0
79322,48,107,1720.0
79323,48,165,872.0
79323,48,501,5669.0
79324,48,017,50.0
79324,48,279,0.0
79325,48,017,42.0
79325,48,369,2241.0
79326,48,279,22.0
79329,48,303,3214.0
79330,48,169,169.0
79331,48,033,2.0
79331,48,115,11760.0
79331,48,165,13.0
79331,48,317,50.0
79336,48,079,7.0
79336,48,219,15946.0
79339,48,219,150.0
79339,48,279,6594.0
79342,48,165,322.0
79343,48,107,1139.0
79343,48,303,186.0
79344,48,017,2.0
79345,48,305,37.0
79345,48,445,820.0
79346,48,017,66.0
79346,48,079,2029.0
79347,48,017,6621.0
79347,48,069,46.0
79347,48,279,91.0
79347,48,369,411.0
79350,48,303,341.0
79351,48,033,93.0
79351,48,115,171.0
79351,48,305,797.0
79353,48,219,38.0
79355,48,501,1867.0
79356,48,107,44.0
79356,48,169,5556.0
79356,48,305,95.0
79357,48,107,1972.0
79358,48,219,1173.0
79358,48,303,142.0
79358,48,445,20.0
79359,48,165,2588.0
79359,48,445,95.0
79359,48,501,117.0
79360,48,165,17803.0
79363,48,219,62.0
79363,48,303,6197.0
79364,48,107,8.0
79364,48,169,75.0
79364,48,303,7772.0
79364,48,305,130.0
79366,48,303,1189.0
79367,48,219,594.0
79369,48,279,83.0
79370,48,107,183.0
79370,48,125,1202.0
79370,48,169,16.0
79370,48,263,16.0
79371,48,017,123.0
79371,48,279,1208.0
79372,48,219,1247.0
79373,48,305,3068.0
79376,48,445,34.0
79376,48,501,30.0
79377,48,115,276.0
79378,48,445,241.0
79379,48,079,448.0
79380,48,219,119.0
79381,48,305,1297.0
79382,48,219,16.0
79382,48,303,8433.0
79383,48,305,75.0
79401,48,303,8775.0
79402,48,303,0.0
79403,48,303,15604.0
79404,48,303,9956.0
79406,48,303,6848.0
79407,48,219,985.0
79407,48,303,22223.0
79410,48,303,8615.0
79411,48,303,7297.0
79412,48,303,14834.0
79413,48,303,20962.0
79414,48,303,17537.0
79415,48,303,17499.0
79416,48,303,36251.0
79423,48,303,42214.0
79423,48,305,97.0
79424,48,303,53479.0
79501,48,253,3594.0
79502,48,433,1087.0
79503,48,207,10.0
79503,48,253,214.0
79504,48,059,2964.0
79504,48,417,16.0
79505,48,275,223.0
79506,48,081,284.0
79506,48,353,369.0
79508,48,441,1256.0
79510,48,059,7947.0
79510,48,083,38.0
79511,48,033,56.0
79511,48,227,1126.0
79512,48,335,7960.0
79512,48,415,14.0
79517,48,033,80.0
79517,48,415,132.0
79518,48,263,107.0
79519,48,083,37.0
79519,48,399,27.0
79519,48,441,6.0
79520,48,151,61.0
79520,48,253,2102.0
79520,48,433,6.0
79521,48,207,3672.0
79521,48,447,0.0
79525,48,253,2902.0
79526,48,151,41.0
79526,48,415,1030.0
79527,48,033,34.0
79527,48,415,326.0
79528,48,263,572.0
79528,48,433,23.0
79529,48,207,6.0
79529,48,275,1266.0
79530,48,399,29.0
79530,48,441,558.0
79532,48,335,771.0
79532,48,353,20.0
79532,48,415,5.0
79533,48,207,7.0
79533,48,253,337.0
79533,48,417,72.0
79533,48,447,1.0
79534,48,151,208.0
79535,48,353,165.0
79536,48,253,833.0
79536,48,353,1.0
79536,48,441,4299.0
79537,48,353,69.0
79538,48,083,197.0
79538,48,399,46.0
79539,48,207,151.0
79540,48,433,101.0
79541,48,059,34.0
79541,48,441,909.0
79543,48,151,1005.0
79544,48,207,434.0
79544,48,433,0.0
79545,48,151,18.0
79545,48,353,1737.0
79545,48,415,17.0
79546,48,151,1755.0
79546,48,415,15.0
79546,48,433,28.0
79547,48,207,666.0
79547,48,433,0.0
79548,48,207,165.0
79549,48,033,5.0
79549,48,263,58.0
79549,48,415,15393.0
79553,48,207,93.0
79553,48,253,3109.0
79556,48,151,412.0
79556,48,353,12232.0
79560,48,151,138.0
79560,48,253,5.0
79561,48,151,34.0
79561,48,253,35.0
79561,48,353,135.0
79561,48,441,470.0
79562,48,441,5264.0
79563,48,441,1152.0
79565,48,335,252.0
79566,48,353,10.0
79566,48,399,105.0
79566,48,441,130.0
79567,48,399,3071.0
79567,48,441,42.0
79601,48,059,463.0
79601,48,253,6532.0
79601,48,417,267.0
79601,48,441,19253.0
79602,48,059,475.0
79602,48,441,24914.0
79603,48,441,23746.0
79605,48,441,30239.0
79606,48,441,27818.0
79607,48,441,2983.0
79699,48,441,169.0
79701,48,329,29748.0
79703,48,329,21205.0
79705,48,317,70.0
79705,48,329,44068.0
79706,48,173,32.0
79706,48,329,31727.0
79706,48,461,46.0
79707,48,329,37632.0
79713,48,033,30.0
79713,48,115,249.0
79713,48,227,67.0
79713,48,317,246.0
79714,48,003,18588.0
79718,48,389,668.0
79719,48,475,300.0
79720,48,033,35.0
79720,48,173,194.0
79720,48,227,31707.0
79720,48,317,12.0
79721,48,227,1660.0
79730,48,371,218.0
79731,48,103,4496.0
79733,48,227,225.0
79734,48,243,1811.0
79735,48,371,13088.0
79738,48,033,295.0
79739,48,173,858.0
79739,48,383,27.0
79741,48,135,298.0
79742,48,475,457.0
79743,48,371,324.0
79744,48,105,37.0
79744,48,371,1127.0
79745,48,495,6857.0
79748,48,227,69.0
79748,48,317,34.0
79749,48,317,379.0
79752,48,105,0.0
79752,48,371,13.0
79752,48,461,2213.0
79754,48,301,57.0
79755,48,329,7.0
79755,48,461,153.0
79756,48,475,10318.0
79758,48,135,2898.0
79759,48,135,81.0
79761,48,135,30187.0
79762,48,135,40253.0
79763,48,135,39767.0
79764,48,135,26271.0
79765,48,135,16494.0
79765,48,329,4669.0
79766,48,103,179.0
79766,48,135,8898.0
79766,48,329,611.0
79769,48,135,13.0
79770,48,389,38.0
79772,48,389,13843.0
79772,48,475,24.0
79776,48,135,3.0
79777,48,475,105.0
79778,48,461,892.0
79780,48,389,101.0
79781,48,105,13.0
79781,48,371,192.0
79781,48,443,17.0
79782,48,173,21.0
79782,48,317,4304.0
79782,48,329,316.0
79783,48,317,142.0
79785,48,389,68.0
79788,48,475,438.0
79789,48,495,927.0
79821,48,141,6416.0
79830,48,043,7621.0
79832,48,043,471.0
79834,48,043,150.0
79835,35,013,44.0
79835,48,141,12412.0
79836,48,141,7217.0
79837,35,035,37.0
79837,48,229,352.0
79838,48,141,7895.0
79839,48,229,1113.0
79842,48,043,445.0
79843,48,377,2275.0
79845,48,377,3717.0
79846,48,377,49.0
79847,48,109,36.0
79847,48,229,115.0
79848,48,443,696.0
79849,48,141,14310.0
79851,48,229,1339.0
79852,48,043,712.0
79853,48,141,3638.0
79854,48,243,145.0
79854,48,377,18.0
79855,48,109,2067.0
79855,48,229,4.0
79901,48,141,10027.0
79902,48,141,20071.0
79903,48,141,16425.0
79904,48,141,31491.0
79905,48,141,22483.0
79906,48,141,5336.0
79907,48,141,50971.0
79908,48,141,3583.0
79911,48,141,8023.0
79912,48,141,78652.0
79915,48,141,35234.0
79916,48,141,3800.0
79918,48,141,362.0
79920,48,141,51.0
79922,35,013,13.0
79922,48,141,8120.0
79924,48,141,58721.0
79925,48,141,38422.0
79927,48,141,40290.0
79928,48,141,78971.0
79930,48,141,24553.0
79932,48,141,29996.0
79934,48,141,29386.0
79935,48,141,17534.0
79936,48,141,105150.0
79938,48,141,96117.0
79938,48,229,236.0
80002,08,001,1244.0
80002,08,059,19023.0
80003,08,001,5851.0
80003,08,059,30407.0
80004,08,059,36076.0
80005,08,059,28742.0
80007,08,059,17997.0
80010,08,001,20793.0
80010,08,005,21510.0
80011,08,001,21543.0
80011,08,005,32711.0
80012,08,005,49597.0
80012,08,031,300.0
80013,08,005,75099.0
80014,08,005,37280.0
80014,08,031,4431.0
80015,08,005,71466.0
80016,08,005,62922.0
80016,08,035,2484.0
80017,08,005,37637.0
80018,08,005,16106.0
80019,08,001,3865.0
80020,08,001,18.0
80020,08,013,180.0
80020,08,014,42011.0
80020,08,059,9932.0
80021,08,014,8715.0
80021,08,059,27461.0
80022,08,001,57432.0
80023,08,001,4670.0
80023,08,014,21294.0
80024,08,001,170.0
80025,08,013,212.0
80026,08,013,32318.0
80026,08,014,0.0
80027,08,013,34413.0
80030,08,001,15885.0
80031,08,001,34878.0
80031,08,059,2376.0
80033,08,059,26618.0
80045,08,001,1278.0
80101,08,039,415.0
80102,08,001,4003.0
80102,08,005,2288.0
80102,08,039,229.0
80103,08,001,525.0
80103,08,005,2179.0
80104,08,035,34727.0
80105,08,001,8.0
80105,08,005,1294.0
80105,08,039,469.0
80106,08,035,81.0
80106,08,039,1482.0
80106,08,041,2984.0
80107,08,039,13766.0
80108,08,035,32188.0
80109,08,035,27148.0
80110,08,005,21808.0
80110,08,031,1471.0
80111,08,005,32672.0
80112,08,005,31497.0
80112,08,035,4216.0
80113,08,005,22821.0
80116,08,035,4716.0
80117,08,039,2751.0
80118,08,035,6057.0
80120,08,005,29353.0
80120,08,035,92.0
80121,08,005,18176.0
80122,08,005,32336.0
80123,08,005,11524.0
80123,08,031,12771.0
80123,08,059,23007.0
80124,08,035,22541.0
80125,08,035,12475.0
80125,08,059,7.0
80126,08,035,44221.0
80127,08,059,44776.0
80128,08,005,2773.0
80128,08,059,33926.0
80129,08,005,0.0
80129,08,035,29703.0
80130,08,035,27250.0
80131,08,035,243.0
80132,08,041,27533.0
80133,08,041,2520.0
80134,08,035,76369.0
80135,08,035,4050.0
80135,08,059,50.0
80136,08,001,4189.0
80136,08,005,1839.0
80137,08,001,563.0
80137,08,005,687.0
80138,08,035,29417.0
80138,08,039,4920.0
80202,08,031,19606.0
80203,08,031,22883.0
80204,08,031,35269.0
80205,08,031,34967.0
80206,08,031,26108.0
80207,08,031,21170.0
80209,08,031,27061.0
80210,08,031,39394.0
80211,08,031,37940.0
80212,08,001,1047.0
80212,08,031,16423.0
80212,08,059,2927.0
80214,08,031,411.0
80214,08,059,26082.0
80215,08,059,19908.0
80216,08,001,440.0
80216,08,031,15475.0
80218,08,031,19484.0
80219,08,031,61585.0
80220,08,001,208.0
80220,08,005,152.0
80220,08,031,36873.0
80221,08,001,36296.0
80221,08,031,5928.0
80222,08,005,2683.0
80222,08,031,19698.0
80223,08,031,19862.0
80224,08,005,158.0
